NID,PID
1,395
2,396
3,397
4,398
5,399
6,400
7,401
8,402
9,403
10,404
11,405
12,406
13,407
14,408
15,409
16,410
17,411
18,412
19,413
20,414
21,415
22,416
23,417
24,418
25,419
26,420
27,421
28,448
29,449
30,450
31,451
32,452
33,453
34,454
35,455
36,456
37,457
38,458
39,459
40,460
41,461
42,462
43,463
44,464
45,465
46,466
47,467
48,468
49,469
50,470
51,471
52,495
53,496
54,497
55,498
56,499
57,500
58,501
59,502
60,503
61,504
62,505
63,506
64,507
65,508
66,509
67,510
68,511
69,512
70,513
71,514
72,515
73,516
74,517
75,518
76,542
77,543
78,544
79,545
80,546
81,547
82,548
83,549
84,550
85,551
86,552
87,553
88,554
89,555
90,556
91,557
92,558
93,559
94,560
95,561
96,562
97,563
98,564
99,565
100,566
101,591
102,592
103,593
104,594
105,595
106,596
107,597
108,598
109,599
110,600
111,601
112,602
113,603
114,604
115,605
116,606
117,607
118,608
119,609
120,610
121,611
122,612
123,613
124,614
125,615
126,640
127,641
128,642
129,643
130,644
131,645
132,646
133,647
134,648
135,649
136,650
137,651
138,652
139,653
140,654
141,655
142,656
143,657
144,658
145,659
146,660
147,661
148,662
149,663
150,664
151,665
152,691
153,692
154,693
155,694
156,695
157,696
158,697
159,698
160,699
161,700
162,701
163,702
164,703
165,704
166,705
167,706
168,707
169,708
170,709
171,710
172,730
173,731
174,732
175,733
176,734
177,735
178,736
179,737
180,738
181,739
182,740
183,741
184,742
185,743
186,744
187,745
188,746
189,747
190,748
191,749
192,750
193,751
194,752
195,753
196,754
197,755
198,781
199,782
200,783
201,784
202,785
203,786
204,787
205,788
206,789
207,790
208,791
209,792
210,793
211,794
212,795
213,796
214,797
215,798
216,799
217,800
218,801
219,802
220,803
221,804
222,828
223,829
224,830
225,831
226,832
227,833
228,834
229,835
230,836
231,837
232,838
233,839
234,840
235,841
236,842
237,843
238,844
239,845
240,846
241,847
242,848
243,849
244,850
245,851
246,852
247,853
248,879
249,880
250,881
251,882
252,883
253,884
254,885
255,886
256,887
257,888
258,889
259,890
260,891
261,892
262,893
263,894
264,895
265,896
266,897
267,898
268,899
269,900
270,901
271,902
272,926
273,927
274,928
275,929
276,930
277,931
278,932
279,933
280,934
281,935
282,936
283,937
284,938
285,939
286,940
287,941
288,942
289,943
290,944
291,945
292,946
293,947
294,948
295,949
296,950
297,951
298,952
299,979
300,980
301,981
302,982
303,983
304,984
305,985
306,986
307,987
308,988
309,989
310,990
311,991
312,992
313,993
314,994
315,995
316,996
317,997
318,998
319,999
320,1000
321,1001
322,1002
323,1003
324,1028
325,1029
326,1030
327,1031
328,1032
329,1033
330,1034
331,1035
332,1036
333,1037
334,1038
335,1039
336,1040
337,1041
338,1042
339,1043
340,1044
341,1045
342,1046
343,1047
344,1048
345,1049
346,1050
347,1051
348,1052
349,1077
350,1078
351,1079
352,1080
353,1081
354,1082
355,1083
356,1084
357,1085
358,1086
359,1087
360,1088
361,1089
362,1090
363,1091
364,1092
365,1093
366,1094
367,1095
368,1096
369,1097
370,1098
371,1099
372,1100
373,1101
374,1102
375,1103
376,1130
377,1131
378,1132
379,1133
380,1134
381,1135
382,1136
383,1137
384,1138
385,1139
386,1140
387,1141
388,1142
389,1143
390,1144
391,1145
392,1146
393,1147
394,1148
395,1149
396,1169
397,1170
398,1171
399,1172
400,1173
401,1174
402,1175
403,1176
404,1177
405,1178
406,1179
407,1180
408,1181
409,1182
410,1183
411,1184
412,1185
413,1186
414,1187
415,1188
416,1189
417,1190
418,1191
419,1192
420,1193
421,1194
422,1195
423,1222
424,1223
425,1224
426,1225
427,1226
428,1227
429,1228
430,1229
431,1230
432,1231
433,1232
434,1233
435,1234
436,1235
437,1236
438,1237
439,1238
440,1239
441,1240
442,1241
443,1242
444,1263
445,1264
446,1265
447,1266
448,1267
449,1268
450,1269
451,1270
452,1271
453,1272
454,1273
455,1274
456,1275
457,1276
458,1277
459,1278
460,1279
461,1280
462,1281
463,1282
464,1302
465,1303
466,1304
467,1305
468,1306
469,1307
470,1308
471,1309
472,1310
473,1311
474,1312
475,1313
476,1314
477,1315
478,1316
479,1317
480,1318
481,1319
482,1320
483,1321
484,1322
485,1323
486,1324
487,1325
488,1326
489,1327
490,1328
491,1355
492,1356
493,1357
494,1358
495,1359
496,1360
497,1361
498,1362
499,1363
500,1364
501,1365
502,1366
503,1367
504,1368
505,1369
506,1370
507,1371
508,1372
509,1373
510,1374
511,1375
512,1376
513,1377
514,1378
515,1402
516,1403
517,1404
518,1405
519,1406
520,1407
521,1408
522,1409
523,1410
524,1411
525,1412
526,1413
527,1414
528,1415
529,1416
530,1417
531,1418
532,1419
533,1420
534,1421
535,1422
536,1423
537,1424
538,1425
539,1449
540,1450
541,1451
542,1452
543,1453
544,1454
545,1455
546,1456
547,1457
548,1458
549,1459
550,1460
551,1461
552,1462
553,1463
554,1464
555,1465
556,1466
557,1467
558,1468
559,1488
560,1489
561,1490
562,1491
563,1492
564,1493
565,1494
566,1495
567,1496
568,1497
569,1498
570,1499
571,1500
572,1501
573,1502
574,1503
575,1504
576,1505
577,1506
578,1507
579,1508
580,1509
581,1510
582,1511
583,1512
584,1513
585,1539
586,1540
587,1541
588,1542
589,1543
590,1544
591,1545
592,1546
593,1547
594,1548
595,1549
596,1550
597,1551
598,1552
599,1553
600,1554
601,1555
602,1556
603,1557
604,1558
605,1559
606,1560
607,1561
608,1562
609,1586
610,1587
611,1588
612,1589
613,1590
614,1591
615,1592
616,1593
617,1594
618,1595
619,1596
620,1597
621,1598
622,1599
623,1600
624,1601
625,1602
626,1603
627,1604
628,1605
629,1606
630,1607
631,1608
632,1609
633,1633
634,1634
635,1635
636,1636
637,1637
638,1638
639,1639
640,1640
641,1641
642,1642
643,1643
644,1644
645,1645
646,1646
647,1647
648,1648
649,1649
650,1650
651,1651
652,1652
653,1653
654,1654
655,1655
656,1656
657,1657
658,1658
659,1659
660,1660
661,1661
662,1662
663,1663
664,1664
665,1665
666,1666
667,1667
668,1668
669,1669
670,1670
671,1671
672,1672
673,1673
674,1674
675,1675
676,1676
677,1677
678,1678
679,1679
680,1680
681,1681
682,1682
683,1683
684,1684
685,1685
686,1738
687,1739
688,1740
689,1741
690,1742
691,1743
692,1744
693,1745
694,1746
695,1747
696,1748
697,1749
698,1750
699,1751
700,1752
701,1753
702,1754
703,1755
704,1756
705,1757
706,1758
707,1759
708,1760
709,1761
710,1762
711,1763
712,1764
713,1765
714,1766
715,1767
716,1768
717,1769
718,1770
719,1771
720,1772
721,1773
722,1774
723,1775
724,1776
725,1777
726,1778
727,1779
728,1780
729,1781
730,1782
731,1783
732,1784
733,1785
734,1786
735,1787
736,1788
737,1789
738,1790
739,1843
740,1844
741,1845
742,1846
743,1847
744,1848
745,1849
746,1850
747,1851
748,1852
749,1853
750,1854
751,1855
752,1856
753,1857
754,1858
755,1859
756,1860
757,1861
758,1862
759,1863
760,1864
761,1865
762,1866
763,1867
764,1868
765,1869
766,1896
767,1897
768,1898
769,1899
770,1900
771,1901
772,1902
773,1903
774,1904
775,1905
776,1906
777,1907
778,1908
779,1909
780,1910
781,1911
782,1912
783,1913
784,1914
785,1915
786,1916
787,1917
788,1918
789,1919
790,1920
791,1921
792,1922
793,1923
794,1924
795,1925
796,1926
797,1927
798,1928
799,1929
800,1930
801,1931
802,1967
803,1968
804,1969
805,1970
806,1971
807,1972
808,1973
809,1974
810,1975
811,1976
812,1977
813,1978
814,1979
815,1980
816,1981
817,1982
818,1983
819,1984
820,1985
821,1986
822,1987
823,1988
824,1989
825,1990
826,1991
827,1992
828,1993
829,1994
830,1995
831,1996
832,1997
833,1998
834,1999
835,2000
836,2001
837,2002
838,2003
839,2004
840,2005
841,2006
842,2007
843,2008
844,2009
845,2010
846,2011
847,2012
848,2013
849,2014
850,2015
851,2016
852,2017
853,2018
854,2019
855,2020
856,2021
857,2022
858,2023
859,2024
860,2025
861,2026
862,2027
863,2028
864,2029
865,2030
866,2031
867,2032
868,2033
869,2034
870,2035
871,2036
872,2037
873,2038
874,2039
875,2040
876,2041
877,2042
878,2043
879,2044
880,2045
881,2046
882,2047
883,2048
884,2049
885,2050
886,2051
887,2052
888,2053
889,2054
890,2055
891,2056
892,2057
893,2058
894,2059
895,2060
896,2061
897,2062
898,2063
899,2064
900,2065
901,2066
902,2067
903,2068
904,2069
905,2070
906,2071
907,2072
908,2073
909,2074
910,2075
911,2076
912,2077
913,2078
914,2079
915,2080
916,2081
917,2082
918,2083
919,2084
920,2085
921,2086
922,2087
923,2088
924,2089
925,2090
926,2091
927,2092
928,2093
929,2094
930,2095
931,2096
932,2097
933,2098
934,2099
935,2100
936,2101
937,2102
938,2103
939,2104
940,2105
941,2106
942,2107
943,2108
944,2109
945,2110
946,2111
947,2112
948,2113
949,2114
950,2115
951,2116
952,2117
953,2118
954,2119
955,2120
956,2121
957,2122
958,2123
959,2124
960,2125
961,2126
962,2127
963,2128
964,2129
965,2130
966,2131
967,2132
968,2133
969,2134
970,2135
971,2136
972,2137
973,2138
974,2139
975,2140
976,2141
977,2142
978,2143
979,2144
980,2145
981,2146
982,2147
983,2148
984,2149
985,2150
986,2151
987,2152
988,2153
989,2154
990,2155
991,2156
992,2157
993,2158
994,2159
995,2160
996,2161
997,2162
998,2163
999,2164
1000,2165
1001,2166
1002,2167
1003,2168
1004,2169
1005,2170
1006,2171
1007,2172
1008,2173
1009,2174
1010,2175
1011,2176
1012,2177
1013,2178
1014,2179
1015,2180
1016,2181
1017,2182
1018,2183
1019,2184
1020,2185
1021,2186
1022,2187
1023,2188
1024,2189
1025,2190
1026,2191
1027,2192
1028,2193
1029,2194
1030,2195
1031,2196
1032,2197
1033,2198
1034,2199
1035,2200
1036,2201
1037,2202
1038,2203
1039,2204
1040,2205
1041,2206
1042,2207
1043,2208
1044,2209
1045,2210
1046,2211
1047,2212
1048,2213
1049,2214
1050,2215
1051,2216
1052,2217
1053,2218
1054,2219
1055,2220
1056,2221
1057,2222
1058,2223
1059,2224
1060,2225
1061,2226
1062,2227
1063,2228
1064,2229
1065,2230
1066,2231
1067,2232
1068,2233
1069,2234
1070,2235
1071,2236
1072,2237
1073,2238
1074,2239
1075,2240
1076,2241
1077,2242
1078,2243
1079,2244
1080,2245
1081,2246
1082,2247
1083,2248
1084,2249
1085,2250
1086,2251
1087,2252
1088,2253
1089,2254
1090,2255
1091,2256
1092,2257
1093,2258
1094,2259
1095,2260
1096,2261
1097,2262
1098,2263
1099,2264
1100,2265
1101,2266
1102,2267
1103,2268
1104,2269
1105,2270
1106,2271
1107,2272
1108,2273
1109,2274
1110,2275
1111,2276
1112,2586
1113,2587
1114,2588
1115,2589
1116,2590
1117,2591
1118,2592
1119,2593
1120,2594
1121,2595
1122,2596
1123,2597
1124,2598
1125,2599
1126,2600
1127,2601
1128,2602
1129,2603
1130,2604
1131,2605
1132,2606
1133,2607
1134,2608
1135,2609
1136,2610
1137,2611
1138,2612
1139,2613
1140,2614
1141,2615
1142,2616
1143,2617
1144,2618
1145,2619
1146,2620
1147,2621
1148,2622
1149,2623
1150,2624
1151,2625
1152,2626
1153,2627
1154,2628
1155,2629
1156,2673
1157,2674
1158,2675
1159,2676
1160,2677
1161,2678
1162,2679
1163,2680
1164,2681
1165,2682
1166,2683
1167,2684
1168,2685
1169,2686
1170,2687
1171,2688
1172,2689
1173,2690
1174,2691
1175,2692
1176,2693
1177,2694
1178,2695
1179,2696
1180,2697
1181,2698
1182,2699
1183,2700
1184,2701
1185,2702
1186,2703
1187,2704
1188,2705
1189,2706
1190,2707
1191,2708
1192,2709
1193,2710
1194,2711
1195,2712
1196,2713
1197,2714
1198,2715
1199,2716
1200,2717
1201,2718
1202,2719
1203,2720
1204,2721
1205,2722
1206,2723
1207,2724
1208,2725
1209,2778
1210,2779
1211,2780
1212,2781
1213,2782
1214,2783
1215,2784
1216,2785
1217,2786
1218,2787
1219,2788
1220,2789
1221,2790
1222,2791
1223,2792
1224,2793
1225,2794
1226,2795
1227,2796
1228,2797
1229,2817
1230,2818
1231,2819
1232,2820
1233,2821
1234,2822
1235,2823
1236,2824
1237,2825
1238,2826
1239,2827
1240,2828
1241,2829
1242,2830
1243,2831
1244,2832
1245,2833
1246,2834
1247,2835
1248,2836
1249,2837
1250,2838
1251,2839
1252,2840
1253,2841
1254,2842
1255,2843
1256,2844
1257,2845
1258,2846
1259,2847
1260,2848
1261,2849
1262,2850
1263,2851
1264,2852
1265,2853
1266,2854
1267,2855
1268,2856
1269,2857
1270,2858
1271,2859
1272,2860
1273,2861
1274,2862
1275,2863
1276,2864
1277,2865
1278,2866
1279,2867
1280,2868
1281,2869
1282,2870
1283,2871
1284,2872
1285,2873
1286,2874
1287,2875
1288,2876
1289,2877
1290,2878
1291,2879
1292,2880
1293,2881
1294,2882
1295,2883
1296,2884
1297,2885
1298,2886
1299,2887
1300,2888
1301,2889
1302,2890
1303,2891
1304,2892
1305,2893
1306,2894
1307,2895
1308,2896
1309,2897
1310,2898
1311,2899
1312,2900
1313,2901
1314,2902
1315,2903
1316,2904
1317,2905
1318,2906
1319,2907
1320,2908
1321,2909
1322,2910
1323,2911
1324,2912
1325,2913
1326,2914
1327,2915
1328,2916
1329,2917
1330,2918
1331,2919
1332,2920
1333,2921
1334,2922
1335,2923
1336,2924
1337,2925
1338,2926
1339,2927
1340,2928
1341,2929
1342,2930
1343,2931
1344,2932
1345,2933
1346,2934
1347,2935
1348,2936
1349,2937
1350,2938
1351,2939
1352,2940
1353,2941
1354,2942
1355,2943
1356,2944
1357,2945
1358,2946
1359,2947
1360,2948
1361,2949
1362,2950
1363,2951
1364,2952
1365,2953
1366,2954
1367,2955
1368,2956
1369,2957
1370,2958
1371,2959
1372,2960
1373,2961
1374,2962
1375,2963
1376,2964
1377,2965
1378,2966
1379,2967
1380,2968
1381,2969
1382,2970
1383,2971
1384,2972
1385,2973
1386,2974
1387,2975
1388,2976
1389,2977
1390,2978
1391,2979
1392,2980
1393,2981
1394,2982
1395,2983
1396,2984
1397,2985
1398,2986
1399,2987
1400,2988
1401,2989
1402,2990
1403,2991
1404,2992
1405,2993
1406,2994
1407,2995
1408,2996
1409,2997
1410,2998
1411,2999
1412,3000
1413,3001
1414,3002
1415,3003
1416,3004
1417,3005
1418,3006
1419,3007
1420,3008
1421,3009
1422,3010
1423,3011
1424,3012
1425,3013
1426,3014
1427,3015
1428,3016
1429,3017
1430,3018
1431,3019
1432,3020
1433,3021
1434,3022
1435,3023
1436,3024
1437,3025
1438,3026
1439,3027
1440,3028
1441,3029
1442,3030
1443,3031
1444,3032
1445,3033
1446,3034
1447,3035
1448,3036
1449,3037
1450,3038
1451,3039
1452,3040
1453,3041
1454,3042
1455,3268
1456,3269
1457,3270
1458,3271
1459,3272
1460,3273
1461,3274
1462,3275
1463,3276
1464,3277
1465,3278
1466,3279
1467,3280
1468,3281
1469,3282
1470,3283
1471,3284
1472,3285
1473,3286
1474,3287
1475,3288
1476,3289
1477,3290
1478,3291
1479,3315
1480,3316
1481,3317
1482,3318
1483,3319
1484,3320
1485,3321
1486,3322
1487,3323
1488,3324
1489,3325
1490,3326
1491,3327
1492,3328
1493,3329
1494,3330
1495,3331
1496,3332
1497,3333
1498,3334
1499,3335
1500,3336
1501,3337
1502,3338
1503,3339
1504,3340
1505,3341
1506,3342
1507,3343
1508,3344
1509,3345
1510,3346
1511,3347
1512,3348
1513,3349
1514,3350
1515,3351
1516,3352
1517,3353
1518,3354
1519,3355
1520,3356
1521,3357
1522,3358
1523,3359
1524,3360
1525,3361
1526,3362
1527,3363
1528,3364
1529,3365
1530,3366
1531,3367
1532,3368
1533,3369
1534,3370
1535,3371
1536,3372
1537,3373
1538,3374
1539,3375
1540,3376
1541,3377
1542,3378
1543,3379
1544,3380
1545,3381
1546,3382
1547,3383
1548,3384
1549,3385
1550,3386
1551,3387
1552,3388
1553,3389
1554,3390
1555,3391
1556,3392
1557,3393
1558,3394
1559,3395
1560,3396
1561,3397
1562,3398
1563,3399
1564,3400
1565,3401
1566,3402
1567,3403
1568,3404
1569,3405
1570,3406
1571,3407
1572,3408
1573,3409
1574,3410
1575,3411
1576,3412
1577,3413
1578,3414
1579,3415
1580,3416
1581,3417
1582,3418
1583,3419
1584,3420
1585,3421
1586,3422
1587,3423
1588,3424
1589,3425
1590,3426
1591,3427
1592,3428
1593,3429
1594,3430
1595,3431
1596,3432
1597,3433
1598,3434
1599,3435
1600,3436
1601,3437
1602,3438
1603,3439
1604,3440
1605,3441
1606,3442
1607,3443
1608,3444
1609,3445
1610,3446
1611,3447
1612,3448
1613,3449
1614,3450
1615,3451
1616,3452
1617,3453
1618,3454
1619,3455
1620,3456
1621,3457
1622,3458
1623,3459
1624,3460
1625,3461
1626,3462
1627,3463
1628,3464
1629,3465
1630,3466
1631,3467
1632,3468
1633,3469
1634,3470
1635,3471
1636,3472
1637,3473
1638,3474
1639,3475
1640,3476
1641,3477
1642,3478
1643,3479
1644,3480
1645,3481
1646,3482
1647,3483
1648,3484
1649,3485
1650,3486
1651,3487
1652,3488
1653,3489
1654,3490
1655,3491
1656,3492
1657,3493
1658,3494
1659,3495
1660,3496
1661,3497
1662,3498
1663,3499
1664,3500
1665,3501
1666,3502
1667,3503
1668,3504
1669,3505
1670,3506
1671,3507
1672,3508
1673,3509
1674,3510
1675,3511
1676,3512
1677,3513
1678,3514
1679,3515
1680,3516
1681,3517
1682,3518
1683,3519
1684,3520
1685,3521
1686,3522
1687,3523
1688,3524
1689,3525
1690,3526
1691,3527
1692,3528
1693,3529
1694,3530
1695,3531
1696,3532
1697,3533
1698,3534
1699,3535
1700,3536
1701,3537
1702,3538
1703,3539
1704,3540
1705,3766
1706,3767
1707,3768
1708,3769
1709,3770
1710,3771
1711,3772
1712,3773
1713,3774
1714,3775
1715,3776
1716,3777
1717,3778
1718,3779
1719,3780
1720,3781
1721,3782
1722,3783
1723,3784
1724,3785
1725,3786
1726,3787
1727,3788
1728,3789
1729,3790
1730,3791
1731,3792
1732,3793
1733,3794
1734,3795
1735,3796
1736,3797
1737,3798
1738,3799
1739,3800
1740,3801
1741,3802
1742,3803
1743,3804
1744,3805
1745,3806
1746,3807
1747,3808
1748,3809
1749,3810
1750,3811
1751,3857
1752,3858
1753,3859
1754,3860
1755,3861
1756,3862
1757,3863
1758,3864
1759,3865
1760,3866
1761,3867
1762,3868
1763,3869
1764,3870
1765,3871
1766,3872
1767,3873
1768,3890
1769,3891
1770,3892
1771,3893
1772,3894
1773,3895
1774,3896
1775,3897
1776,3898
1777,3899
1778,3900
1779,3901
1780,3902
1781,3903
1782,3904
1783,3905
1784,3906
1785,3907
1786,3908
1787,3909
1788,3929
1789,3930
1790,3931
1791,3932
1792,3933
1793,3934
1794,3935
1795,3936
1796,3937
1797,3938
1798,3939
1799,3940
1800,3941
1801,3942
1802,3943
1803,3944
1804,3945
1805,3946
1806,3947
1807,3948
1808,3949
1809,3950
1810,3951
1811,3952
1812,3976
1813,3977
1814,3978
1815,3979
1816,3980
1817,3981
1818,3982
1819,3983
1820,3984
1821,3985
1822,3986
1823,3987
1824,3988
1825,3989
1826,3990
1827,3991
1828,3992
1829,3993
1830,3994
1831,3995
1832,3996
1833,3997
1834,3998
1835,3999
1836,4000
1837,4001
1838,4027
1839,4028
1840,4029
1841,4030
1842,4031
1843,4032
1844,4033
1845,4034
1846,4035
1847,4036
1848,4037
1849,4038
1850,4039
1851,4040
1852,4041
1853,4042
1854,4043
1855,4044
1856,4045
1857,4046
1858,4047
1859,4048
1860,4049
1861,4050
1862,4051
1863,4052
1864,4053
1865,4054
1866,4055
1867,4056
1868,4057
1869,4058
1870,4059
1871,4060
1872,4061
1873,4062
1874,4063
1875,4064
1876,4065
1877,4066
1878,4067
1879,4068
1880,4069
1881,4070
1882,4071
1883,4072
1884,4073
1885,4074
1886,4075
1887,4076
1888,4077
1889,4078
1890,4079
1891,4080
1892,4081
1893,4082
1894,4083
1895,4084
1896,4085
1897,4086
1898,4087
1899,4088
1900,4089
1901,4090
1902,4091
1903,4092
1904,4093
1905,4094
1906,4095
1907,4096
1908,4097
1909,4098
1910,4099
1911,4100
1912,4101
1913,4102
1914,4103
1915,4104
1916,4105
1917,4106
1918,4107
1919,4108
1920,4109
1921,4110
1922,4111
1923,4112
1924,4113
1925,4114
1926,4115
1927,4116
1928,4117
1929,4118
1930,4119
1931,4120
1932,4121
1933,4122
1934,4123
1935,4124
1936,4125
1937,4126
1938,4127
1939,4128
1940,4129
1941,4130
1942,4131
1943,4132
1944,4133
1945,4134
1946,4135
1947,4136
1948,4137
1949,4138
1950,4139
1951,4140
1952,4141
1953,4142
1954,4143
1955,4144
1956,4145
1957,4146
1958,4147
1959,4148
1960,4149
1961,4150
1962,4151
1963,4152
1964,4153
1965,4154
1966,4155
1967,4156
1968,4157
1969,4158
1970,4159
1971,4160
1972,4161
1973,4162
1974,4163
1975,4164
1976,4165
1977,4166
1978,4167
1979,4168
1980,4169
1981,4170
1982,4171
1983,4172
1984,4173
1985,4174
1986,4175
1987,4176
1988,4177
1989,4178
1990,4179
1991,4180
1992,4181
1993,4182
1994,4183
1995,4184
1996,4185
1997,4344
1998,4345
1999,4346
2000,4347
2001,4348
2002,4349
2003,4350
2004,4351
2005,4352
2006,4353
2007,4354
2008,4355
2009,4356
2010,4357
2011,4358
2012,4359
2013,4360
2014,4361
2015,4362
2016,4363
2017,4364
2018,4365
2019,4366
2020,4367
2021,4368
2022,4369
2023,4370
2024,4371
2025,4372
2026,4373
2027,4374
2028,4375
2029,4376
2030,4377
2031,4378
2032,4379
2033,4380
2034,4417
2035,4418
2036,4419
2037,4420
2038,4421
2039,4422
2040,4423
2041,4424
2042,4425
2043,4426
2044,4427
2045,4428
2046,4429
2047,4430
2048,4431
2049,4432
2050,4433
2051,4434
2052,4435
2053,4436
2054,4437
2055,4438
2056,4439
2057,4440
2058,4441
2059,4442
2060,4443
2061,4444
2062,4445
2063,4446
2064,4447
2065,4448
2066,4449
2067,4450
2068,4451
2069,4452
2070,4453
2071,4454
2072,4455
2073,4456
2074,4457
2075,4458
2076,4459
2077,4460
2078,4461
2079,4462
2080,4463
2081,4464
2082,4465
2083,4466
2084,4467
2085,4468
2086,4469
2087,4470
2088,4471
2089,4472
2090,4473
2091,4474
2092,4475
2093,4476
2094,4477
2095,4478
2096,4479
2097,4480
2098,4481
2099,4482
2100,4483
2101,4484
2102,4485
2103,4486
2104,4487
2105,4558
2106,4559
2107,4560
2108,4561
2109,4562
2110,4563
2111,4564
2112,4565
2113,4566
2114,4567
2115,4568
2116,4569
2117,4570
2118,4571
2119,4572
2120,4573
2121,4574
2122,4575
2123,4576
2124,4577
2125,4578
2126,4579
2127,4580
2128,4581
2129,4582
2130,4583
2131,4609
2132,4610
2133,4611
2134,4612
2135,4613
2136,4614
2137,4615
2138,4616
2139,4617
2140,4618
2141,4619
2142,4620
2143,4621
2144,4622
2145,4623
2146,4624
2147,4625
2148,4626
2149,4627
2150,4646
2151,4647
2152,4648
2153,4649
2154,4650
2155,4651
2156,4652
2157,4653
2158,4654
2159,4655
2160,4656
2161,4657
2162,4658
2163,4659
2164,4660
2165,4661
2166,4662
2167,4663
2168,4664
2169,4665
2170,4666
2171,4667
2172,4668
2173,4669
2174,4670
2175,4671
2176,4672
2177,4673
2178,4674
2179,4675
2180,4676
2181,4677
2182,4678
2183,4679
2184,4680
2185,4681
2186,4682
2187,4683
2188,4684
2189,4685
2190,4686
2191,4687
2192,4688
2193,4689
2194,4690
2195,4691
2196,4692
2197,4693
2198,4694
2199,4695
2200,4696
2201,4697
2202,4698
2203,4699
2204,4700
2205,4701
2206,4702
2207,4703
2208,4704
2209,4705
2210,4706
2211,4707
2212,4708
2213,4709
2214,4710
2215,4711
2216,4712
2217,4713
2218,4714
2219,4715
2220,4716
2221,4717
2222,4718
2223,4719
2224,4720
2225,4721
2226,4722
2227,4723
2228,4724
2229,4725
2230,4726
2231,4727
2232,4728
2233,4729
2234,4730
2235,4731
2236,4732
2237,4733
2238,4734
2239,4735
2240,4736
2241,4737
2242,4738
2243,4739
2244,4740
2245,4741
2246,4742
2247,4743
2248,4744
2249,4745
2250,4746
2251,4747
2252,4748
2253,4749
2254,4750
2255,4751
2256,4752
2257,4753
2258,4754
2259,4755
2260,4756
2261,4757
2262,4758
2263,4759
2264,4760
2265,4761
2266,4762
2267,4763
2268,4764
2269,4765
2270,4766
2271,4767
2272,4768
2273,4769
2274,4770
2275,4771
2276,4772
2277,4773
2278,4774
2279,4775
2280,4776
2281,4777
2282,4778
2283,4779
2284,4780
2285,4781
2286,4782
2287,4783
2288,4784
2289,4785
2290,4786
2291,4787
2292,4788
2293,4789
2294,4790
2295,4791
2296,4792
2297,4793
2298,4794
2299,4795
2300,4796
2301,4797
2302,4798
2303,4799
2304,4800
2305,4801
2306,4802
2307,4803
2308,4804
2309,4963
2310,4964
2311,4965
2312,4966
2313,4967
2314,4968
2315,4969
2316,4970
2317,4971
2318,4972
2319,4973
2320,4974
2321,4975
2322,4976
2323,4977
2324,4978
2325,4979
2326,4980
2327,4981
2328,4982
2329,4983
2330,4984
2331,4985
2332,4986
2333,4987
2334,4988
2335,4989
2336,4990
2337,4991
2338,4992
2339,4993
2340,4994
2341,4995
2342,4996
2343,4997
2344,4998
2345,4999
2346,5000
2347,5001
2348,5002
2349,5003
2350,5004
2351,5005
2352,5006
2353,5007
2354,5008
2355,5009
2356,5010
2357,5011
2358,5012
2359,5013
2360,5014
2361,5015
2362,5016
2363,5017
2364,5018
2365,5019
2366,5020
2367,5021
2368,5022
2369,5023
2370,5024
2371,5025
2372,5026
2373,5027
2374,5028
2375,5029
2376,5030
2377,5031
2378,5032
2379,5033
2380,5034
2381,5035
2382,5036
2383,5037
2384,5038
2385,5039
2386,5040
2387,5041
2388,5042
2389,5043
2390,5044
2391,5045
2392,5046
2393,5047
2394,5048
2395,5049
2396,5050
2397,5051
2398,5052
2399,5053
2400,5054
2401,5055
2402,5056
2403,5057
2404,5058
2405,5059
2406,5060
2407,5061
2408,5062
2409,5063
2410,5064
2411,5065
2412,5066
2413,5067
